asset_id,entity_type,entity_id,image_type,file_name,file_path,source_url,width_px,height_px,source_page,source_priority,alt_text,sort_order,active,notes
napoleon_prestige_665_connected_hero,variant,napoleon_prestige_665_connected,hero,napoleon-prestige-665-connected-hero.jpg,napoleon/napoleon-prestige-665-connected/napoleon-prestige-665-connected-hero.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/prestige-665-connected-rsib-p665vxrsibpss,manufacturer,Napoleon Prestige 665 Connected front view,1,TRUE,
napoleon_prestige_665_connected_gallery_1,variant,napoleon_prestige_665_connected,gallery,napoleon-prestige-665-connected-gallery-1.jpg,napoleon/napoleon-prestige-665-connected/napoleon-prestige-665-connected-gallery-1.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/prestige-665-connected-rsib-p665vxrsibpss,manufacturer,Napoleon Prestige 665 Connected gallery view 1,2,TRUE,
napoleon_prestige_665_connected_gallery_2,variant,napoleon_prestige_665_connected,gallery,napoleon-prestige-665-connected-gallery-2.jpg,napoleon/napoleon-prestige-665-connected/napoleon-prestige-665-connected-gallery-2.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/prestige-665-connected-rsib-p665vxrsibpss,manufacturer,Napoleon Prestige 665 Connected gallery view 2,3,TRUE,
napoleon_prestige_665_connected_gallery_3,variant,napoleon_prestige_665_connected,gallery,napoleon-prestige-665-connected-gallery-3.jpg,napoleon/napoleon-prestige-665-connected/napoleon-prestige-665-connected-gallery-3.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/prestige-665-connected-rsib-p665vxrsibpss,manufacturer,Napoleon Prestige 665 Connected gallery view 3,4,TRUE,
napoleon_prestige_665_connected_gallery_4,variant,napoleon_prestige_665_connected,gallery,napoleon-prestige-665-connected-gallery-4.jpg,napoleon/napoleon-prestige-665-connected/napoleon-prestige-665-connected-gallery-4.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/prestige-665-connected-rsib-p665vxrsibpss,manufacturer,Napoleon Prestige 665 Connected gallery view 4,5,TRUE,
napoleon_prestige_665_connected_gallery_5,variant,napoleon_prestige_665_connected,gallery,napoleon-prestige-665-connected-gallery-5.jpg,napoleon/napoleon-prestige-665-connected/napoleon-prestige-665-connected-gallery-5.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/prestige-665-connected-rsib-p665vxrsibpss,manufacturer,Napoleon Prestige 665 Connected gallery view 5,6,TRUE,
napoleon_prestige_665_connected_gallery_6,variant,napoleon_prestige_665_connected,gallery,napoleon-prestige-665-connected-gallery-6.jpg,napoleon/napoleon-prestige-665-connected/napoleon-prestige-665-connected-gallery-6.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/prestige-665-connected-rsib-p665vxrsibpss,manufacturer,Napoleon Prestige 665 Connected gallery view 6,7,TRUE,
napoleon_prestige_665_connected_gallery_7,variant,napoleon_prestige_665_connected,gallery,napoleon-prestige-665-connected-gallery-7.jpg,napoleon/napoleon-prestige-665-connected/napoleon-prestige-665-connected-gallery-7.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/prestige-665-connected-rsib-p665vxrsibpss,manufacturer,Napoleon Prestige 665 Connected gallery view 7,8,TRUE,
napoleon_prestige_665_connected_gallery_8,variant,napoleon_prestige_665_connected,gallery,napoleon-prestige-665-connected-gallery-8.jpg,napoleon/napoleon-prestige-665-connected/napoleon-prestige-665-connected-gallery-8.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/prestige-665-connected-rsib-p665vxrsibpss,manufacturer,Napoleon Prestige 665 Connected gallery view 8,9,TRUE,
napoleon_prestige_665_connected_gallery_9,variant,napoleon_prestige_665_connected,gallery,napoleon-prestige-665-connected-gallery-9.jpg,napoleon/napoleon-prestige-665-connected/napoleon-prestige-665-connected-gallery-9.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/prestige-665-connected-rsib-p665vxrsibpss,manufacturer,Napoleon Prestige 665 Connected gallery view 9,10,TRUE,
napoleon_prestige_665_rsib_hero,variant,napoleon_prestige_665_rsib,hero,napoleon-prestige-665-rsib-hero.jpg,napoleon/napoleon-prestige-665-rsib/napoleon-prestige-665-rsib-hero.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/prestige-665-rsib-p665vrsibpss,manufacturer,Napoleon Prestige 665 RSIB front view,1,TRUE,
napoleon_prestige_665_rsib_gallery_1,variant,napoleon_prestige_665_rsib,gallery,napoleon-prestige-665-rsib-gallery-1.jpg,napoleon/napoleon-prestige-665-rsib/napoleon-prestige-665-rsib-gallery-1.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/prestige-665-rsib-p665vrsibpss,manufacturer,Napoleon Prestige 665 RSIB gallery view 1,2,TRUE,
napoleon_prestige_665_rsib_gallery_2,variant,napoleon_prestige_665_rsib,gallery,napoleon-prestige-665-rsib-gallery-2.jpg,napoleon/napoleon-prestige-665-rsib/napoleon-prestige-665-rsib-gallery-2.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/prestige-665-rsib-p665vrsibpss,manufacturer,Napoleon Prestige 665 RSIB gallery view 2,3,TRUE,
napoleon_prestige_665_rsib_gallery_3,variant,napoleon_prestige_665_rsib,gallery,napoleon-prestige-665-rsib-gallery-3.jpg,napoleon/napoleon-prestige-665-rsib/napoleon-prestige-665-rsib-gallery-3.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/prestige-665-rsib-p665vrsibpss,manufacturer,Napoleon Prestige 665 RSIB gallery view 3,4,TRUE,
napoleon_prestige_665_rsib_gallery_4,variant,napoleon_prestige_665_rsib,gallery,napoleon-prestige-665-rsib-gallery-4.jpg,napoleon/napoleon-prestige-665-rsib/napoleon-prestige-665-rsib-gallery-4.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/prestige-665-rsib-p665vrsibpss,manufacturer,Napoleon Prestige 665 RSIB gallery view 4,5,TRUE,
napoleon_prestige_665_rsib_gallery_5,variant,napoleon_prestige_665_rsib,gallery,napoleon-prestige-665-rsib-gallery-5.jpg,napoleon/napoleon-prestige-665-rsib/napoleon-prestige-665-rsib-gallery-5.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/prestige-665-rsib-p665vrsibpss,manufacturer,Napoleon Prestige 665 RSIB gallery view 5,6,TRUE,
napoleon_prestige_665_rsib_gallery_6,variant,napoleon_prestige_665_rsib,gallery,napoleon-prestige-665-rsib-gallery-6.jpg,napoleon/napoleon-prestige-665-rsib/napoleon-prestige-665-rsib-gallery-6.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/prestige-665-rsib-p665vrsibpss,manufacturer,Napoleon Prestige 665 RSIB gallery view 6,7,TRUE,
napoleon_prestige_665_rsib_gallery_7,variant,napoleon_prestige_665_rsib,gallery,napoleon-prestige-665-rsib-gallery-7.jpg,napoleon/napoleon-prestige-665-rsib/napoleon-prestige-665-rsib-gallery-7.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/prestige-665-rsib-p665vrsibpss,manufacturer,Napoleon Prestige 665 RSIB gallery view 7,8,TRUE,
napoleon_prestige_665_rsib_gallery_8,variant,napoleon_prestige_665_rsib,gallery,napoleon-prestige-665-rsib-gallery-8.jpg,napoleon/napoleon-prestige-665-rsib/napoleon-prestige-665-rsib-gallery-8.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/prestige-665-rsib-p665vrsibpss,manufacturer,Napoleon Prestige 665 RSIB gallery view 8,9,TRUE,
napoleon_prestige_665_rsib_gallery_9,variant,napoleon_prestige_665_rsib,gallery,napoleon-prestige-665-rsib-gallery-9.jpg,napoleon/napoleon-prestige-665-rsib/napoleon-prestige-665-rsib-gallery-9.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/prestige-665-rsib-p665vrsibpss,manufacturer,Napoleon Prestige 665 RSIB gallery view 9,10,TRUE,
napoleon_prestige_phantom_500_connected_rsib_hero,variant,napoleon_prestige_phantom_500_connected_rsib,hero,napoleon-prestige-phantom-500-connected-rsib-hero.jpg,napoleon/napoleon-prestige-phantom-500-connected-rsib/napoleon-prestige-phantom-500-connected-rsib-hero.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/phantom-prestige-500-connected-rsib-p500vxrsibpk-phm,manufacturer,Napoleon Prestige Phantom 500 Connected RSIB front view,1,TRUE,
napoleon_prestige_phantom_500_connected_rsib_gallery_1,variant,napoleon_prestige_phantom_500_connected_rsib,gallery,napoleon-prestige-phantom-500-connected-rsib-gallery-1.jpg,napoleon/napoleon-prestige-phantom-500-connected-rsib/napoleon-prestige-phantom-500-connected-rsib-gallery-1.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/phantom-prestige-500-connected-rsib-p500vxrsibpk-phm,manufacturer,Napoleon Prestige Phantom 500 Connected RSIB gallery view 1,2,TRUE,
napoleon_prestige_phantom_500_connected_rsib_gallery_2,variant,napoleon_prestige_phantom_500_connected_rsib,gallery,napoleon-prestige-phantom-500-connected-rsib-gallery-2.jpg,napoleon/napoleon-prestige-phantom-500-connected-rsib/napoleon-prestige-phantom-500-connected-rsib-gallery-2.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/phantom-prestige-500-connected-rsib-p500vxrsibpk-phm,manufacturer,Napoleon Prestige Phantom 500 Connected RSIB gallery view 2,3,TRUE,
napoleon_prestige_phantom_500_connected_rsib_gallery_3,variant,napoleon_prestige_phantom_500_connected_rsib,gallery,napoleon-prestige-phantom-500-connected-rsib-gallery-3.jpg,napoleon/napoleon-prestige-phantom-500-connected-rsib/napoleon-prestige-phantom-500-connected-rsib-gallery-3.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/phantom-prestige-500-connected-rsib-p500vxrsibpk-phm,manufacturer,Napoleon Prestige Phantom 500 Connected RSIB gallery view 3,4,TRUE,
napoleon_prestige_phantom_500_connected_rsib_gallery_4,variant,napoleon_prestige_phantom_500_connected_rsib,gallery,napoleon-prestige-phantom-500-connected-rsib-gallery-4.jpg,napoleon/napoleon-prestige-phantom-500-connected-rsib/napoleon-prestige-phantom-500-connected-rsib-gallery-4.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/phantom-prestige-500-connected-rsib-p500vxrsibpk-phm,manufacturer,Napoleon Prestige Phantom 500 Connected RSIB gallery view 4,5,TRUE,
napoleon_prestige_phantom_500_connected_rsib_gallery_5,variant,napoleon_prestige_phantom_500_connected_rsib,gallery,napoleon-prestige-phantom-500-connected-rsib-gallery-5.jpg,napoleon/napoleon-prestige-phantom-500-connected-rsib/napoleon-prestige-phantom-500-connected-rsib-gallery-5.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/phantom-prestige-500-connected-rsib-p500vxrsibpk-phm,manufacturer,Napoleon Prestige Phantom 500 Connected RSIB gallery view 5,6,TRUE,
napoleon_prestige_phantom_500_connected_rsib_gallery_6,variant,napoleon_prestige_phantom_500_connected_rsib,gallery,napoleon-prestige-phantom-500-connected-rsib-gallery-6.jpg,napoleon/napoleon-prestige-phantom-500-connected-rsib/napoleon-prestige-phantom-500-connected-rsib-gallery-6.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/phantom-prestige-500-connected-rsib-p500vxrsibpk-phm,manufacturer,Napoleon Prestige Phantom 500 Connected RSIB gallery view 6,7,TRUE,
napoleon_prestige_phantom_500_connected_rsib_gallery_7,variant,napoleon_prestige_phantom_500_connected_rsib,gallery,napoleon-prestige-phantom-500-connected-rsib-gallery-7.jpg,napoleon/napoleon-prestige-phantom-500-connected-rsib/napoleon-prestige-phantom-500-connected-rsib-gallery-7.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/phantom-prestige-500-connected-rsib-p500vxrsibpk-phm,manufacturer,Napoleon Prestige Phantom 500 Connected RSIB gallery view 7,8,TRUE,
napoleon_prestige_phantom_500_connected_rsib_gallery_8,variant,napoleon_prestige_phantom_500_connected_rsib,gallery,napoleon-prestige-phantom-500-connected-rsib-gallery-8.jpg,napoleon/napoleon-prestige-phantom-500-connected-rsib/napoleon-prestige-phantom-500-connected-rsib-gallery-8.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/phantom-prestige-500-connected-rsib-p500vxrsibpk-phm,manufacturer,Napoleon Prestige Phantom 500 Connected RSIB gallery view 8,9,TRUE,
napoleon_prestige_phantom_500_connected_rsib_gallery_9,variant,napoleon_prestige_phantom_500_connected_rsib,gallery,napoleon-prestige-phantom-500-connected-rsib-gallery-9.jpg,napoleon/napoleon-prestige-phantom-500-connected-rsib/napoleon-prestige-phantom-500-connected-rsib-gallery-9.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-series/phantom-prestige-500-connected-rsib-p500vxrsibpk-phm,manufacturer,Napoleon Prestige Phantom 500 Connected RSIB gallery view 9,10,TRUE,
napoleon_prestige_pro_500_hero,variant,napoleon_prestige_pro_500,hero,napoleon-prestige-pro-500-hero.jpg,napoleon/napoleon-prestige-pro-500/napoleon-prestige-pro-500-hero.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/prestige-pro-500-pro500vxrsibpss,manufacturer,Napoleon Prestige Pro 500 front view,1,TRUE,
napoleon_prestige_pro_500_gallery_1,variant,napoleon_prestige_pro_500,gallery,napoleon-prestige-pro-500-gallery-1.jpg,napoleon/napoleon-prestige-pro-500/napoleon-prestige-pro-500-gallery-1.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/prestige-pro-500-pro500vxrsibpss,manufacturer,Napoleon Prestige Pro 500 gallery view 1,2,TRUE,
napoleon_prestige_pro_500_gallery_2,variant,napoleon_prestige_pro_500,gallery,napoleon-prestige-pro-500-gallery-2.jpg,napoleon/napoleon-prestige-pro-500/napoleon-prestige-pro-500-gallery-2.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/prestige-pro-500-pro500vxrsibpss,manufacturer,Napoleon Prestige Pro 500 gallery view 2,3,TRUE,
napoleon_prestige_pro_500_gallery_3,variant,napoleon_prestige_pro_500,gallery,napoleon-prestige-pro-500-gallery-3.jpg,napoleon/napoleon-prestige-pro-500/napoleon-prestige-pro-500-gallery-3.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/prestige-pro-500-pro500vxrsibpss,manufacturer,Napoleon Prestige Pro 500 gallery view 3,4,TRUE,
napoleon_prestige_pro_500_gallery_4,variant,napoleon_prestige_pro_500,gallery,napoleon-prestige-pro-500-gallery-4.jpg,napoleon/napoleon-prestige-pro-500/napoleon-prestige-pro-500-gallery-4.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/prestige-pro-500-pro500vxrsibpss,manufacturer,Napoleon Prestige Pro 500 gallery view 4,5,TRUE,
napoleon_prestige_pro_500_gallery_5,variant,napoleon_prestige_pro_500,gallery,napoleon-prestige-pro-500-gallery-5.jpg,napoleon/napoleon-prestige-pro-500/napoleon-prestige-pro-500-gallery-5.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/prestige-pro-500-pro500vxrsibpss,manufacturer,Napoleon Prestige Pro 500 gallery view 5,6,TRUE,
napoleon_prestige_pro_500_gallery_6,variant,napoleon_prestige_pro_500,gallery,napoleon-prestige-pro-500-gallery-6.jpg,napoleon/napoleon-prestige-pro-500/napoleon-prestige-pro-500-gallery-6.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/prestige-pro-500-pro500vxrsibpss,manufacturer,Napoleon Prestige Pro 500 gallery view 6,7,TRUE,
napoleon_prestige_pro_500_gallery_7,variant,napoleon_prestige_pro_500,gallery,napoleon-prestige-pro-500-gallery-7.jpg,napoleon/napoleon-prestige-pro-500/napoleon-prestige-pro-500-gallery-7.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/prestige-pro-500-pro500vxrsibpss,manufacturer,Napoleon Prestige Pro 500 gallery view 7,8,TRUE,
napoleon_prestige_pro_500_gallery_8,variant,napoleon_prestige_pro_500,gallery,napoleon-prestige-pro-500-gallery-8.jpg,napoleon/napoleon-prestige-pro-500/napoleon-prestige-pro-500-gallery-8.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/prestige-pro-500-pro500vxrsibpss,manufacturer,Napoleon Prestige Pro 500 gallery view 8,9,TRUE,
napoleon_prestige_pro_500_gallery_9,variant,napoleon_prestige_pro_500,gallery,napoleon-prestige-pro-500-gallery-9.jpg,napoleon/napoleon-prestige-pro-500/napoleon-prestige-pro-500-gallery-9.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/prestige-pro-500-pro500vxrsibpss,manufacturer,Napoleon Prestige Pro 500 gallery view 9,10,TRUE,
napoleon_prestige_pro_500_rsib_hero,variant,napoleon_prestige_pro_500_rsib,hero,napoleon-prestige-pro-500-rsib-hero.jpg,napoleon/napoleon-prestige-pro-500-rsib/napoleon-prestige-pro-500-rsib-hero.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/legacy-prestige-pro-500-rsib-pro500rsibpss-3,manufacturer,Napoleon Prestige Pro 500 RSIB front view,1,TRUE,
napoleon_prestige_pro_500_rsib_gallery_1,variant,napoleon_prestige_pro_500_rsib,gallery,napoleon-prestige-pro-500-rsib-gallery-1.jpg,napoleon/napoleon-prestige-pro-500-rsib/napoleon-prestige-pro-500-rsib-gallery-1.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/legacy-prestige-pro-500-rsib-pro500rsibpss-3,manufacturer,Napoleon Prestige Pro 500 RSIB gallery view 1,2,TRUE,
napoleon_prestige_pro_500_rsib_gallery_2,variant,napoleon_prestige_pro_500_rsib,gallery,napoleon-prestige-pro-500-rsib-gallery-2.jpg,napoleon/napoleon-prestige-pro-500-rsib/napoleon-prestige-pro-500-rsib-gallery-2.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/legacy-prestige-pro-500-rsib-pro500rsibpss-3,manufacturer,Napoleon Prestige Pro 500 RSIB gallery view 2,3,TRUE,
napoleon_prestige_pro_500_rsib_gallery_3,variant,napoleon_prestige_pro_500_rsib,gallery,napoleon-prestige-pro-500-rsib-gallery-3.jpg,napoleon/napoleon-prestige-pro-500-rsib/napoleon-prestige-pro-500-rsib-gallery-3.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/legacy-prestige-pro-500-rsib-pro500rsibpss-3,manufacturer,Napoleon Prestige Pro 500 RSIB gallery view 3,4,TRUE,
napoleon_prestige_pro_500_rsib_gallery_4,variant,napoleon_prestige_pro_500_rsib,gallery,napoleon-prestige-pro-500-rsib-gallery-4.jpg,napoleon/napoleon-prestige-pro-500-rsib/napoleon-prestige-pro-500-rsib-gallery-4.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/legacy-prestige-pro-500-rsib-pro500rsibpss-3,manufacturer,Napoleon Prestige Pro 500 RSIB gallery view 4,5,TRUE,
napoleon_prestige_pro_500_rsib_gallery_5,variant,napoleon_prestige_pro_500_rsib,gallery,napoleon-prestige-pro-500-rsib-gallery-5.jpg,napoleon/napoleon-prestige-pro-500-rsib/napoleon-prestige-pro-500-rsib-gallery-5.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/legacy-prestige-pro-500-rsib-pro500rsibpss-3,manufacturer,Napoleon Prestige Pro 500 RSIB gallery view 5,6,TRUE,
napoleon_prestige_pro_500_rsib_gallery_6,variant,napoleon_prestige_pro_500_rsib,gallery,napoleon-prestige-pro-500-rsib-gallery-6.jpg,napoleon/napoleon-prestige-pro-500-rsib/napoleon-prestige-pro-500-rsib-gallery-6.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/legacy-prestige-pro-500-rsib-pro500rsibpss-3,manufacturer,Napoleon Prestige Pro 500 RSIB gallery view 6,7,TRUE,
napoleon_prestige_pro_500_rsib_gallery_7,variant,napoleon_prestige_pro_500_rsib,gallery,napoleon-prestige-pro-500-rsib-gallery-7.jpg,napoleon/napoleon-prestige-pro-500-rsib/napoleon-prestige-pro-500-rsib-gallery-7.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/legacy-prestige-pro-500-rsib-pro500rsibpss-3,manufacturer,Napoleon Prestige Pro 500 RSIB gallery view 7,8,TRUE,
napoleon_prestige_pro_500_rsib_gallery_8,variant,napoleon_prestige_pro_500_rsib,gallery,napoleon-prestige-pro-500-rsib-gallery-8.jpg,napoleon/napoleon-prestige-pro-500-rsib/napoleon-prestige-pro-500-rsib-gallery-8.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/legacy-prestige-pro-500-rsib-pro500rsibpss-3,manufacturer,Napoleon Prestige Pro 500 RSIB gallery view 8,9,TRUE,
napoleon_prestige_pro_500_rsib_gallery_9,variant,napoleon_prestige_pro_500_rsib,gallery,napoleon-prestige-pro-500-rsib-gallery-9.jpg,napoleon/napoleon-prestige-pro-500-rsib/napoleon-prestige-pro-500-rsib-gallery-9.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/legacy-prestige-pro-500-rsib-pro500rsibpss-3,manufacturer,Napoleon Prestige Pro 500 RSIB gallery view 9,10,TRUE,
napoleon_prestige_pro_665_elite_hero,variant,napoleon_prestige_pro_665_elite,hero,napoleon-prestige-pro-665-elite-hero.jpg,napoleon/napoleon-prestige-pro-665-elite/napoleon-prestige-pro-665-elite-hero.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/prestige-pro-665-elite-pro665vxrsibpss,manufacturer,Napoleon Prestige Pro 665 Elite front view,1,TRUE,
napoleon_prestige_pro_665_elite_gallery_1,variant,napoleon_prestige_pro_665_elite,gallery,napoleon-prestige-pro-665-elite-gallery-1.jpg,napoleon/napoleon-prestige-pro-665-elite/napoleon-prestige-pro-665-elite-gallery-1.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/prestige-pro-665-elite-pro665vxrsibpss,manufacturer,Napoleon Prestige Pro 665 Elite gallery view 1,2,TRUE,
napoleon_prestige_pro_665_elite_gallery_2,variant,napoleon_prestige_pro_665_elite,gallery,napoleon-prestige-pro-665-elite-gallery-2.jpg,napoleon/napoleon-prestige-pro-665-elite/napoleon-prestige-pro-665-elite-gallery-2.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/prestige-pro-665-elite-pro665vxrsibpss,manufacturer,Napoleon Prestige Pro 665 Elite gallery view 2,3,TRUE,
napoleon_prestige_pro_665_elite_gallery_3,variant,napoleon_prestige_pro_665_elite,gallery,napoleon-prestige-pro-665-elite-gallery-3.jpg,napoleon/napoleon-prestige-pro-665-elite/napoleon-prestige-pro-665-elite-gallery-3.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/prestige-pro-665-elite-pro665vxrsibpss,manufacturer,Napoleon Prestige Pro 665 Elite gallery view 3,4,TRUE,
napoleon_prestige_pro_665_elite_gallery_4,variant,napoleon_prestige_pro_665_elite,gallery,napoleon-prestige-pro-665-elite-gallery-4.jpg,napoleon/napoleon-prestige-pro-665-elite/napoleon-prestige-pro-665-elite-gallery-4.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/prestige-pro-665-elite-pro665vxrsibpss,manufacturer,Napoleon Prestige Pro 665 Elite gallery view 4,5,TRUE,
napoleon_prestige_pro_665_elite_gallery_5,variant,napoleon_prestige_pro_665_elite,gallery,napoleon-prestige-pro-665-elite-gallery-5.jpg,napoleon/napoleon-prestige-pro-665-elite/napoleon-prestige-pro-665-elite-gallery-5.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/prestige-pro-665-elite-pro665vxrsibpss,manufacturer,Napoleon Prestige Pro 665 Elite gallery view 5,6,TRUE,
napoleon_prestige_pro_665_elite_gallery_6,variant,napoleon_prestige_pro_665_elite,gallery,napoleon-prestige-pro-665-elite-gallery-6.jpg,napoleon/napoleon-prestige-pro-665-elite/napoleon-prestige-pro-665-elite-gallery-6.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/prestige-pro-665-elite-pro665vxrsibpss,manufacturer,Napoleon Prestige Pro 665 Elite gallery view 6,7,TRUE,
napoleon_prestige_pro_665_elite_gallery_7,variant,napoleon_prestige_pro_665_elite,gallery,napoleon-prestige-pro-665-elite-gallery-7.jpg,napoleon/napoleon-prestige-pro-665-elite/napoleon-prestige-pro-665-elite-gallery-7.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/prestige-pro-665-elite-pro665vxrsibpss,manufacturer,Napoleon Prestige Pro 665 Elite gallery view 7,8,TRUE,
napoleon_prestige_pro_665_elite_gallery_8,variant,napoleon_prestige_pro_665_elite,gallery,napoleon-prestige-pro-665-elite-gallery-8.jpg,napoleon/napoleon-prestige-pro-665-elite/napoleon-prestige-pro-665-elite-gallery-8.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/prestige-pro-665-elite-pro665vxrsibpss,manufacturer,Napoleon Prestige Pro 665 Elite gallery view 8,9,TRUE,
napoleon_prestige_pro_665_elite_gallery_9,variant,napoleon_prestige_pro_665_elite,gallery,napoleon-prestige-pro-665-elite-gallery-9.jpg,napoleon/napoleon-prestige-pro-665-elite/napoleon-prestige-pro-665-elite-gallery-9.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/prestige-pro-665-elite-pro665vxrsibpss,manufacturer,Napoleon Prestige Pro 665 Elite gallery view 9,10,TRUE,
napoleon_prestige_pro_665_rsib_hero,variant,napoleon_prestige_pro_665_rsib,hero,napoleon-prestige-pro-665-rsib-hero.jpg,napoleon/napoleon-prestige-pro-665-rsib/napoleon-prestige-pro-665-rsib-hero.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/legacy-prestige-pro-665-rsib-pro665rsibpss-3,manufacturer,Napoleon Prestige Pro 665 RSIB front view,1,TRUE,
napoleon_prestige_pro_665_rsib_gallery_1,variant,napoleon_prestige_pro_665_rsib,gallery,napoleon-prestige-pro-665-rsib-gallery-1.jpg,napoleon/napoleon-prestige-pro-665-rsib/napoleon-prestige-pro-665-rsib-gallery-1.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/legacy-prestige-pro-665-rsib-pro665rsibpss-3,manufacturer,Napoleon Prestige Pro 665 RSIB gallery view 1,2,TRUE,
napoleon_prestige_pro_665_rsib_gallery_2,variant,napoleon_prestige_pro_665_rsib,gallery,napoleon-prestige-pro-665-rsib-gallery-2.jpg,napoleon/napoleon-prestige-pro-665-rsib/napoleon-prestige-pro-665-rsib-gallery-2.jpg,,,,https://www.napoleon.com/en/us/grills/products/gas-grills/prestige-pro-series/legacy-prestige-pro-665-rsib-pro665rsibpss-3,manufacturer,Napoleon Prestige Pro 665 RSIB gallery view 2,3,TRUE,
